ID,restaurantID,IDCustomer,rating,content
100732,7732,339,3.0,Esperienza discreta.
100733,7733,338,2.5,Esperienza discreta.
100734,7733,728,5.0,Fantastico per una cena tra amici.
100735,7733,822,3.5,Ottimo servizio e cibo delizioso!
100736,7733,741,0.5,Porzioni ridicole rispetto al prezzo.
100737,7733,361,4.5,Esperienza fantastica personale gentile.
100738,7733,119,2.5,Buon posto per una pausa pranzo veloce.
100739,7733,299,2.0,Cibo senza sapore.
100740,7733,319,0.5,Non consiglio questo posto.
100741,7733,695,3.0,Locale carino ma nulla di speciale.
100742,7734,468,0.5,Esperienza negativa non tornerò.
100743,7734,259,4.0,Vasta scelta di piatti vegetariani.
100744,7734,681,2.0,Cibo senza sapore.
100745,7734,18,3.0,Qualità media prezzi alti.
100746,7734,657,5.0,Esperienza fantastica personale gentile.
100747,7734,634,1.5,Esperienza negativa non tornerò.
100748,7734,768,4.0,Ci tornerò sicuramente.
100749,7734,172,3.0,Buon posto per una pausa pranzo veloce.
100750,7734,47,4.0,Ci tornerò sicuramente.
100751,7734,740,4.0,Esperienza fantastica personale gentile.
100752,7734,993,2.0,Personale scortese peccato perché il cibo era buono.
100753,7735,999,4.0,Ingredienti freschissimi e di qualità.
100754,7735,73,3.0,Qualità media prezzi alti.
100755,7735,352,4.0,Locale accogliente e atmosfera rilassante.
100756,7735,734,2.0,Delusione totale.
100757,7735,480,3.5,Porzioni abbondanti e sapori genuini.
100758,7735,25,1.0,Porzioni ridicole rispetto al prezzo.
100759,7735,465,1.5,Tavoli sporchi e servizio lento.
100760,7735,742,2.5,Qualità media prezzi alti.
100761,7735,195,0.5,Personale scortese peccato perché il cibo era buono.
100762,7735,155,4.5,Prezzi onesti e piatti ben presentati.
100763,7735,122,1.5,Non consiglio questo posto.
100764,7735,426,4.5,Ottima atmosfera per una serata romantica.
100765,7735,495,3.0,Buono ma potrebbe migliorare.
100766,7735,252,3.0,Menù vario ma niente che mi abbia colpito.
100767,7735,86,1.0,Porzioni ridicole rispetto al prezzo.
100768,7735,571,4.5,Il dolce era spettacolare!
100769,7735,827,1.5,Delusione totale.
100770,7735,973,4.0,Esperienza fantastica personale gentile.
100771,7735,597,2.5,Buono ma potrebbe migliorare.
100772,7736,399,3.0,Tempi di attesa accettabili.
100773,7736,113,0.5,Tempi di attesa troppo lunghi.
100774,7736,962,3.5,Porzioni abbondanti e sapori genuini.
100775,7736,808,4.5,Il dolce era spettacolare!
100776,7736,322,3.0,Esperienza discreta.
100777,7736,75,0.5,Esperienza negativa non tornerò.
100778,7736,875,1.5,Troppo rumoroso per i miei gusti.
100779,7736,219,1.0,Pessimo rapporto qualità/prezzo.
100780,7736,496,3.5,Ci tornerò sicuramente.
100781,7736,631,3.0,Buono ma potrebbe migliorare.
100782,7736,528,4.5,Ingredienti freschissimi e di qualità.
100783,7736,533,2.0,Personale scortese peccato perché il cibo era buono.
100784,7736,104,3.0,Locale carino ma nulla di speciale.
100785,7737,485,2.5,Buono ma potrebbe migliorare.
100786,7737,806,3.0,Menù vario ma niente che mi abbia colpito.
100787,7737,903,3.0,Qualità media prezzi alti.
100788,7737,794,2.0,Delusione totale.
100789,7737,749,1.0,Porzioni ridicole rispetto al prezzo.
100790,7737,807,5.0,Tutto perfetto consigliato!
100791,7737,60,1.5,Tavoli sporchi e servizio lento.
100792,7737,825,2.0,Cibo senza sapore.
100793,7737,110,4.5,Tutto perfetto consigliato!
100794,7737,666,1.5,Personale scortese peccato perché il cibo era buono.
100795,7737,216,2.0,Pessimo rapporto qualità/prezzo.
100796,7737,721,5.0,Piatti curati nei minimi dettagli.
100797,7737,381,4.0,Fantastico per una cena tra amici.
100798,7737,586,4.0,Piatti curati nei minimi dettagli.
100799,7738,801,4.5,Piatti curati nei minimi dettagli.
100800,7738,921,0.5,Delusione totale.
100801,7738,126,2.0,Delusione totale.
100802,7738,337,0.5,Esperienza negativa non tornerò.
100803,7738,426,1.0,Delusione totale.
100804,7738,70,4.0,Prezzi onesti e piatti ben presentati.
100805,7738,937,3.0,Non all'altezza delle aspettative.
100806,7739,299,2.5,Locale carino ma nulla di speciale.
100807,7739,6,2.0,Non consiglio questo posto.
100808,7739,627,4.5,Vasta scelta di piatti vegetariani.
100809,7739,670,1.5,Esperienza negativa non tornerò.
100810,7739,413,0.5,Non consiglio questo posto.
100811,7739,172,2.5,Servizio un po' freddo ma veloce.
100812,7739,228,2.5,Buon posto per una pausa pranzo veloce.
100813,7739,912,2.5,Non all'altezza delle aspettative.
100814,7739,495,4.0,Prezzi onesti e piatti ben presentati.
100815,7739,702,1.5,Cibo senza sapore.
100816,7739,687,2.0,Personale scortese peccato perché il cibo era buono.
100817,7739,740,4.0,Prezzi onesti e piatti ben presentati.
100818,7739,529,0.5,Pessimo rapporto qualità/prezzo.
100819,7739,265,1.0,Cibo senza sapore.
100820,7740,375,1.5,Porzioni ridicole rispetto al prezzo.
100821,7740,151,0.5,Non consiglio questo posto.
100822,7740,715,2.0,Porzioni ridicole rispetto al prezzo.
100823,7740,357,3.5,Il migliore della zona!
100824,7740,875,0.5,Personale scortese peccato perché il cibo era buono.
100825,7740,836,0.5,Delusione totale.
100826,7740,490,4.5,Ottima atmosfera per una serata romantica.
100827,7740,150,2.5,Qualità media prezzi alti.
100828,7740,532,1.0,Cibo senza sapore.
100829,7740,635,4.0,Il dolce era spettacolare!
100830,7740,355,1.5,Esperienza negativa non tornerò.
100831,7741,448,3.5,Locale accogliente e atmosfera rilassante.
100832,7741,915,0.5,Troppo rumoroso per i miei gusti.
100833,7741,210,4.5,Il dolce era spettacolare!
100834,7741,281,4.5,Piatti curati nei minimi dettagli.
100835,7741,618,2.0,Cibo senza sapore.
100836,7741,132,0.5,Tempi di attesa troppo lunghi.
100837,7741,322,3.5,Il dolce era spettacolare!
100838,7741,755,4.0,Tutto perfetto consigliato!
100839,7741,668,3.0,Piatti nella media.
100840,7742,19,3.0,Esperienza discreta.
100841,7742,420,2.0,Tempi di attesa troppo lunghi.
100842,7742,641,2.0,Tempi di attesa troppo lunghi.
100843,7742,632,3.5,Ottimo servizio e cibo delizioso!
100844,7742,610,2.0,Personale scortese peccato perché il cibo era buono.
100845,7742,857,5.0,Ottimo servizio e cibo delizioso!
100846,7743,476,1.5,Cibo senza sapore.
100847,7743,598,1.0,Cibo senza sapore.
100848,7743,239,1.0,Cibo senza sapore.
100849,7743,284,3.0,Locale carino ma nulla di speciale.
100850,7743,601,2.0,Troppo rumoroso per i miei gusti.
100851,7743,781,3.0,Menù vario ma niente che mi abbia colpito.
100852,7743,419,1.0,Tavoli sporchi e servizio lento.
100853,7743,999,3.5,Porzioni abbondanti e sapori genuini.
100854,7743,321,4.5,Il dolce era spettacolare!
100855,7743,220,1.5,Delusione totale.
100856,7743,766,2.5,Buono ma potrebbe migliorare.
100857,7743,46,1.0,Tempi di attesa troppo lunghi.
100858,7743,136,1.0,Troppo rumoroso per i miei gusti.
100859,7743,698,3.5,Ottima atmosfera per una serata romantica.
100860,7743,738,0.5,Personale scortese peccato perché il cibo era buono.
100861,7743,391,0.5,Tavoli sporchi e servizio lento.
100862,7743,642,1.0,Delusione totale.
100863,7743,467,1.0,Non consiglio questo posto.
100864,7743,608,1.0,Delusione totale.
100865,7744,745,1.0,Non consiglio questo posto.
100866,7744,24,5.0,Vasta scelta di piatti vegetariani.
100867,7744,980,2.5,Non all'altezza delle aspettative.
100868,7744,604,1.5,Tavoli sporchi e servizio lento.
100869,7744,589,1.5,Troppo rumoroso per i miei gusti.
100870,7744,897,1.0,Tempi di attesa troppo lunghi.
100871,7744,155,3.5,Fantastico per una cena tra amici.
100872,7744,496,4.5,Porzioni abbondanti e sapori genuini.
100873,7744,133,1.5,Troppo rumoroso per i miei gusti.
100874,7744,10,4.5,Tutto perfetto consigliato!
100875,7744,789,3.0,Servizio un po' freddo ma veloce.
100876,7744,6,0.5,Tempi di attesa troppo lunghi.
100877,7744,631,1.0,Esperienza negativa non tornerò.
100878,7744,900,4.5,Tutto perfetto consigliato!
100879,7744,735,4.5,Il dolce era spettacolare!
100880,7744,250,3.5,Vasta scelta di piatti vegetariani.
100881,7744,217,2.0,Tavoli sporchi e servizio lento.
100882,7744,558,1.0,Tavoli sporchi e servizio lento.
100883,7744,456,3.5,Servizio impeccabile davvero soddisfatto.
100884,7745,1000,4.5,Locale accogliente e atmosfera rilassante.
100885,7745,13,5.0,Fantastico per una cena tra amici.
100886,7745,102,4.5,Ingredienti freschissimi e di qualità.
100887,7745,640,4.5,Prezzi onesti e piatti ben presentati.
100888,7745,608,4.5,Locale accogliente e atmosfera rilassante.
100889,7745,651,4.0,Vasta scelta di piatti vegetariani.
100890,7745,119,2.0,Esperienza negativa non tornerò.
100891,7745,729,4.5,Tutto perfetto consigliato!
100892,7745,777,3.5,Ottima atmosfera per una serata romantica.
100893,7745,707,3.0,Locale carino ma nulla di speciale.
100894,7745,489,2.0,Delusione totale.
100895,7745,677,0.5,Tavoli sporchi e servizio lento.
100896,7745,484,2.0,Non consiglio questo posto.
100897,7745,562,0.5,Tavoli sporchi e servizio lento.
100898,7745,762,4.5,Porzioni abbondanti e sapori genuini.
100899,7746,275,5.0,Locale accogliente e atmosfera rilassante.
100900,7746,422,3.0,Menù vario ma niente che mi abbia colpito.
100901,7746,370,4.5,Servizio impeccabile davvero soddisfatto.
100902,7746,225,1.0,Cibo senza sapore.
100903,7746,485,1.0,Porzioni ridicole rispetto al prezzo.
100904,7746,789,0.5,Troppo rumoroso per i miei gusti.
100905,7746,525,4.5,Ci tornerò sicuramente.
100906,7746,409,5.0,Porzioni abbondanti e sapori genuini.
100907,7746,386,0.5,Porzioni ridicole rispetto al prezzo.
100908,7746,286,4.0,Ingredienti freschissimi e di qualità.
100909,7746,291,1.5,Cibo senza sapore.
100910,7746,766,4.0,Il dolce era spettacolare!
100911,7746,549,4.0,Tutto perfetto consigliato!
100912,7746,863,2.0,Non consiglio questo posto.
100913,7746,927,5.0,Tutto perfetto consigliato!
100914,7746,553,4.5,Esperienza fantastica personale gentile.
100915,7747,654,2.0,Troppo rumoroso per i miei gusti.
100916,7747,243,4.0,Il dolce era spettacolare!
100917,7747,138,3.0,Tempi di attesa accettabili.
100918,7747,703,5.0,Fantastico per una cena tra amici.
100919,7747,61,2.5,Non all'altezza delle aspettative.
100920,7747,792,1.5,Troppo rumoroso per i miei gusti.
100921,7748,154,0.5,Porzioni ridicole rispetto al prezzo.
100922,7748,474,3.0,Esperienza discreta.
100923,7748,78,1.5,Cibo senza sapore.
100924,7748,344,5.0,Locale accogliente e atmosfera rilassante.
100925,7748,862,4.0,Ingredienti freschissimi e di qualità.
100926,7748,779,1.0,Troppo rumoroso per i miei gusti.
100927,7748,612,1.5,Delusione totale.
100928,7748,94,1.5,Porzioni ridicole rispetto al prezzo.
100929,7748,866,2.5,Buono ma potrebbe migliorare.
100930,7748,974,1.0,Personale scortese peccato perché il cibo era buono.
100931,7748,491,0.5,Troppo rumoroso per i miei gusti.
100932,7748,689,1.5,Non consiglio questo posto.
100933,7748,532,5.0,Vasta scelta di piatti vegetariani.
100934,7748,284,3.5,Tutto perfetto consigliato!
100935,7748,163,1.5,Non consiglio questo posto.
100936,7748,888,3.5,Il dolce era spettacolare!
100937,7748,900,5.0,Prezzi onesti e piatti ben presentati.
100938,7748,504,1.5,Pessimo rapporto qualità/prezzo.
100939,7748,182,0.5,Pessimo rapporto qualità/prezzo.
100940,7748,683,5.0,Fantastico per una cena tra amici.
100941,7749,713,4.0,Prezzi onesti e piatti ben presentati.
100942,7749,99,1.5,Non consiglio questo posto.
100943,7749,872,3.5,Piatti curati nei minimi dettagli.
100944,7749,923,4.5,Servizio impeccabile davvero soddisfatto.
100945,7749,62,2.0,Delusione totale.
100946,7749,120,3.0,Buono ma potrebbe migliorare.
100947,7749,168,3.0,Tempi di attesa accettabili.
100948,7749,862,1.0,Delusione totale.
100949,7749,106,4.5,Piatti curati nei minimi dettagli.
100950,7749,709,4.5,Vasta scelta di piatti vegetariani.
100951,7749,910,3.0,Non all'altezza delle aspettative.
100952,7749,695,0.5,Pessimo rapporto qualità/prezzo.
100953,7749,593,2.0,Porzioni ridicole rispetto al prezzo.
100954,7750,549,3.0,Servizio un po' freddo ma veloce.
100955,7750,407,5.0,Ci tornerò sicuramente.
100956,7750,294,1.5,Porzioni ridicole rispetto al prezzo.
100957,7750,348,5.0,Prezzi onesti e piatti ben presentati.
100958,7750,691,4.0,Vasta scelta di piatti vegetariani.
100959,7750,366,4.5,Il dolce era spettacolare!
100960,7750,251,3.0,Locale carino ma nulla di speciale.
100961,7750,230,4.5,Tutto perfetto consigliato!
100962,7750,260,2.5,Menù vario ma niente che mi abbia colpito.
100963,7750,511,3.0,Piatti nella media.
100964,7750,138,1.0,Delusione totale.
100965,7750,602,4.0,Vasta scelta di piatti vegetariani.
100966,7750,347,2.5,Non all'altezza delle aspettative.
100967,7750,8,1.0,Troppo rumoroso per i miei gusti.
100968,7750,693,4.5,Locale accogliente e atmosfera rilassante.
100969,7750,414,3.5,Piatti curati nei minimi dettagli.
100970,7750,731,0.5,Esperienza negativa non tornerò.
100971,7750,540,4.5,Ci tornerò sicuramente.
100972,7751,737,4.0,Porzioni abbondanti e sapori genuini.
100973,7751,653,5.0,Prezzi onesti e piatti ben presentati.
100974,7751,349,2.5,Esperienza discreta.
100975,7751,243,2.0,Personale scortese peccato perché il cibo era buono.
100976,7751,170,5.0,Ci tornerò sicuramente.
100977,7751,700,1.0,Esperienza negativa non tornerò.
100978,7751,255,3.0,Buono ma potrebbe migliorare.
100979,7751,614,1.5,Porzioni ridicole rispetto al prezzo.
100980,7751,376,1.5,Porzioni ridicole rispetto al prezzo.
100981,7751,303,4.5,Prezzi onesti e piatti ben presentati.
100982,7751,417,4.5,Ci tornerò sicuramente.
100983,7751,604,4.5,Vasta scelta di piatti vegetariani.
100984,7751,415,2.5,Non all'altezza delle aspettative.
100985,7751,34,4.0,Tutto perfetto consigliato!
100986,7751,301,1.0,Personale scortese peccato perché il cibo era buono.
100987,7751,859,2.5,Locale carino ma nulla di speciale.
100988,7751,353,0.5,Non consiglio questo posto.
100989,7751,905,3.0,Buono ma potrebbe migliorare.
100990,7751,101,4.5,Locale accogliente e atmosfera rilassante.
100991,7752,889,3.5,Il dolce era spettacolare!
100992,7752,293,5.0,Ingredienti freschissimi e di qualità.
100993,7752,395,0.5,Tavoli sporchi e servizio lento.
100994,7752,410,5.0,Ottimo servizio e cibo delizioso!
100995,7752,900,2.0,Pessimo rapporto qualità/prezzo.
100996,7752,171,1.5,Tavoli sporchi e servizio lento.
100997,7752,345,5.0,Fantastico per una cena tra amici.
100998,7752,271,2.0,Cibo senza sapore.
100999,7753,777,1.0,Tavoli sporchi e servizio lento.
101000,7753,983,3.0,Buon posto per una pausa pranzo veloce.
101001,7753,998,1.5,Delusione totale.
101002,7753,333,1.5,Delusione totale.
101003,7753,483,3.0,Servizio un po' freddo ma veloce.
101004,7753,810,0.5,Tavoli sporchi e servizio lento.
101005,7753,156,5.0,Fantastico per una cena tra amici.
101006,7753,406,1.5,Tempi di attesa troppo lunghi.
101007,7753,363,0.5,Porzioni ridicole rispetto al prezzo.
101008,7754,183,2.5,Buono ma potrebbe migliorare.
101009,7754,193,0.5,Tempi di attesa troppo lunghi.
101010,7754,776,1.5,Pessimo rapporto qualità/prezzo.
101011,7754,807,1.5,Troppo rumoroso per i miei gusti.
101012,7754,742,1.0,Porzioni ridicole rispetto al prezzo.
101013,7754,334,3.5,Servizio impeccabile davvero soddisfatto.
101014,7754,787,1.5,Porzioni ridicole rispetto al prezzo.
101015,7754,297,4.5,Vasta scelta di piatti vegetariani.
101016,7754,864,3.0,Piatti nella media.
101017,7754,321,2.5,Locale carino ma nulla di speciale.
101018,7754,914,4.0,Il migliore della zona!
101019,7754,325,5.0,Il dolce era spettacolare!
101020,7754,425,2.0,Esperienza negativa non tornerò.
101021,7754,700,3.5,Servizio impeccabile davvero soddisfatto.
101022,7754,36,4.5,Il migliore della zona!
101023,7754,576,2.5,Locale carino ma nulla di speciale.
101024,7754,573,3.0,Piatti nella media.
101025,7754,837,1.5,Cibo senza sapore.
101026,7755,97,2.5,Esperienza discreta.
101027,7755,860,4.0,Servizio impeccabile davvero soddisfatto.
101028,7755,457,0.5,Troppo rumoroso per i miei gusti.
101029,7755,375,2.0,Pessimo rapporto qualità/prezzo.
101030,7755,34,4.0,Ci tornerò sicuramente.
101031,7755,51,1.5,Tavoli sporchi e servizio lento.
101032,7755,268,5.0,Porzioni abbondanti e sapori genuini.
101033,7755,53,5.0,Vasta scelta di piatti vegetariani.
101034,7755,912,1.5,Personale scortese peccato perché il cibo era buono.
101035,7755,95,2.5,Esperienza discreta.
101036,7755,849,1.5,Tavoli sporchi e servizio lento.
101037,7755,565,0.5,Delusione totale.
101038,7755,734,4.5,Fantastico per una cena tra amici.
101039,7755,431,1.5,Esperienza negativa non tornerò.
101040,7755,526,0.5,Pessimo rapporto qualità/prezzo.
101041,7756,624,4.0,Prezzi onesti e piatti ben presentati.
101042,7756,295,4.5,Prezzi onesti e piatti ben presentati.
101043,7756,47,0.5,Delusione totale.
101044,7756,657,2.5,Buono ma potrebbe migliorare.
101045,7756,736,2.0,Delusione totale.
101046,7756,593,3.0,Buon posto per una pausa pranzo veloce.
101047,7756,245,0.5,Non consiglio questo posto.
101048,7756,605,4.5,Il dolce era spettacolare!
101049,7757,267,4.5,Ci tornerò sicuramente.
101050,7757,465,4.0,Vasta scelta di piatti vegetariani.
101051,7757,148,2.0,Porzioni ridicole rispetto al prezzo.
101052,7757,666,1.5,Tempi di attesa troppo lunghi.
101053,7757,189,1.5,Non consiglio questo posto.
101054,7757,837,3.0,Esperienza discreta.
101055,7757,43,1.0,Cibo senza sapore.
101056,7757,281,4.5,Ci tornerò sicuramente.
101057,7757,42,1.5,Pessimo rapporto qualità/prezzo.
101058,7757,172,0.5,Delusione totale.
101059,7757,179,2.0,Personale scortese peccato perché il cibo era buono.
101060,7757,17,2.0,Troppo rumoroso per i miei gusti.
101061,7757,753,4.5,Servizio impeccabile davvero soddisfatto.
101062,7758,783,0.5,Troppo rumoroso per i miei gusti.
101063,7758,231,4.0,Servizio impeccabile davvero soddisfatto.
101064,7758,629,0.5,Tempi di attesa troppo lunghi.
101065,7758,234,1.5,Tavoli sporchi e servizio lento.
101066,7758,796,1.0,Pessimo rapporto qualità/prezzo.
101067,7758,392,4.5,Prezzi onesti e piatti ben presentati.
101068,7758,902,3.0,Buon posto per una pausa pranzo veloce.
101069,7759,942,3.0,Tempi di attesa accettabili.
101070,7759,598,1.5,Personale scortese peccato perché il cibo era buono.
101071,7759,563,1.5,Pessimo rapporto qualità/prezzo.
101072,7759,955,2.0,Personale scortese peccato perché il cibo era buono.
101073,7759,867,5.0,Vasta scelta di piatti vegetariani.
101074,7759,900,2.5,Non all'altezza delle aspettative.
101075,7759,500,3.5,Servizio impeccabile davvero soddisfatto.
101076,7759,114,1.0,Esperienza negativa non tornerò.
101077,7759,268,3.0,Menù vario ma niente che mi abbia colpito.
101078,7759,457,3.5,Il dolce era spettacolare!
